"date","datatype","station_id","value","fl_c"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357857",-7777,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357857",197,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",0,"R"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",255,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",-7777,"R"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",166,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",1,"R"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",148,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",10,"R"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",104,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",78,"R"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",147,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",166,"R"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",141,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",366,"R"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",66,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",334,"R"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",64,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",151,"R"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",72,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",20,"R"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",122,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",2,"R"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",245,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358246",0,"R"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358246",307,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",0,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",305,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",-7777,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",248,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",1,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",178,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",16,"C"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",131,"C"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",89,"C"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",123,"C"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",209,"C"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",107,"C"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",427,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",71,"C"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",397,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",75,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",206,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",65,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",41,"C"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",137,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",1,"C"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",305,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00359316",0,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00359316",387,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",-7777,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",97,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",1,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",65,"R"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",5,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",66,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",30,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",73,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",117,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",103,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",267,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",64,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",493,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",55,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",465,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",50,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",237,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",41,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",61,"R"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",64,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",7,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",96,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USW00024230",-7777,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USW00024230",116,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",501,"Q"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",375,"Q"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",355,"Q"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",283,"Q"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",212,"Q"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",102,"Q"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",45,"Q"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",37,"Q"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",86,"Q"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",242,"Q"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",522,"Q"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00351354",660,"Q"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",706,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",555,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",520,"R"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",407,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",314,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",171,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",59,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",69,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",142,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",384,"R"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",764,"R"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352010",839,"R"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",7,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",717,"C"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",15,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",559,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",44,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",501,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",100,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",394,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",235,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",279,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",365,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",136,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",553,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",44,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",553,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",62,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",395,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",127,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",174,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",334,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",34,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",784,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352406",6,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00352406",855,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",1,"Q"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",4,"Q"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",16,"Q"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",71,"Q"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",181,"Q"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",350,"Q"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",544,"Q"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",547,"Q"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",397,"Q"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",163,"Q"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",18,"Q"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00352632",8,"Q"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",14,"R"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",1025,"R"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",22,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",836,"R"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",30,"R"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",838,"R"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",46,"R"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",525,"R"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",121,"R"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",377,"R"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",202,"R"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",243,"R"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",298,"R"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",60,"R"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",319,"R"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",72,"R"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",266,"R"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",160,"R"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",148,"R"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",504,"R"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",44,"R"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",1155,"R"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00353193",12,"R"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00353193",1184,"R"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",3,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",872,"C"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",6,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",652,"C"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",23,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",662,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",76,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",540,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",200,"C"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",371,"C"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",334,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",196,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",518,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",70,"C"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",505,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",72,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",337,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",177,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",113,"C"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",463,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",12,"C"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",1001,"C"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354126",1,"C"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354126",1090,"C"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",-7777,"R"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",959,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",-7777,"R"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",715,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",2,"R"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",664,"C"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",22,"R"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",540,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",104,"R"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",394,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",226,"R"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",282,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",434,"R"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",109,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",425,"R"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",101,"S"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",254,"R"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",201,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",82,"R"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",479,"C"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",3,"R"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",997,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00354835",-7777,"R"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00354835",1157,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",595,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",448,"C"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",389,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",289,"C"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",197,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",98,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",35,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",47,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",86,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",251,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",632,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00355026",750,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",589,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",444,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",400,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",304,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",236,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",116,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",50,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",54,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",122,"C"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",294,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",673,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00356200",703,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",7,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",442,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",19,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",348,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",51,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",324,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",109,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",235,"S"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",256,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",186,"C"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",408,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",95,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",606,"S"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",33,"C"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",595,"S"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",41,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",414,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",76,"C"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",186,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",214,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",37,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",515,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357169",7,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357169",606,"C"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",11,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",497,"S"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",20,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",375,"S"
"2010-03-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",60,"C"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",353,"S"
"2010-04-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",127,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",277,"R"
"2010-05-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",284,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",212,"S"
"2010-06-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",443,"C"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",97,"S"
"2010-07-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",652,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",39,"S"
"2010-08-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",651,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",43,"C"
"2010-09-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",467,"S"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",90,"S"
"2010-10-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",208,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",225,"S"
"2010-11-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",43,"S"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",544,"S"
"2010-12-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00357331",9,"C"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357331",618,"S"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",494,"C"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",388,"C"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",369,"C"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",318,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",254,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",135,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",43,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",56,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",105,"S"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",262,"C"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",585,"C"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00357940",634,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",568,"S"
"2010-02-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",447,"S"
"2010-03-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",409,"S"
"2010-04-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",322,"S"
"2010-05-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",249,"S"
"2010-06-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",126,"C"
"2010-07-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",52,"C"
"2010-08-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",58,"C"
"2010-09-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",116,"C"
"2010-10-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",285,"C"
"2010-11-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",652,"S"
"2010-12-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358260",719,"S"
"2010-01-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358536",-7777,"C"
"2010-01-01T00:00:00","MLY-PRCP-NORMAL","GHCND:USC00358536",632,"C"
"2010-02-01T00:00:00","MLY-GRDD-BASE50","GHCND:USC00358536",-7777,"C"
